,sequence_id,case_id,prediction,maha_score,estimation_score,maha_img_score,supervised_score,glow_score,is_ood
4603,3,pig4_0553965-0553975_r,68.0,230.75806,0.91913897,36.90925601086056,0.6805057,0.6901269,False
4604,4,pig4_0553965-0553975_r,66.0,230.75806,0.9175717,37.33925452093839,0.6805057,0.6901269,False
4605,5,pig4_0553965-0553975_r,64.0,230.75806,0.8969534,37.4287889563344,0.6805057,0.6901269,False
4606,6,pig4_0553965-0553975_r,63.0,230.75806,0.90795445,37.671938142195586,0.6805057,0.6901269,False
4607,7,pig4_0553965-0553975_r,62.0,230.75806,0.8760973,38.59860168442983,0.6805057,0.6901269,False
4608,8,pig4_0553965-0553975_r,59.0,230.75806,0.82620084,38.22198947783802,0.6805057,0.6901269,False
4609,9,pig4_0553965-0553975_r,60.0,230.75806,0.9077541,38.043468638660656,0.6805057,0.6901269,False
4610,0,pig4_0555611-0555621_r,30.0,185.52072,0.77346885,44.08539070832615,0.8235059,0.66734165,False
4611,1,pig4_0555611-0555621_r,31.0,185.52072,0.8501135,43.310405607092626,0.8235059,0.66734165,False
4612,2,pig4_0555611-0555621_r,28.0,185.52072,0.94066805,44.40259074214988,0.8235059,0.66734165,False
4613,3,pig4_0555611-0555621_r,28.0,185.52072,0.7602623,46.2650624581198,0.8235059,0.66734165,False
4614,4,pig4_0555611-0555621_r,27.0,185.52072,0.84826845,44.50593927089922,0.8235059,0.66734165,False
4615,5,pig4_0555611-0555621_r,32.0,185.52072,0.8947411,44.6981758780561,0.8235059,0.66734165,False
4616,6,pig4_0555611-0555621_r,27.0,185.52072,0.8945831,46.37764194922925,0.8235059,0.66734165,False
4617,7,pig4_0555611-0555621_r,29.0,185.52072,0.89007163,45.505846838142666,0.8235059,0.66734165,False
4618,8,pig4_0555611-0555621_r,25.0,185.52072,0.89457834,47.15050302658648,0.8235059,0.66734165,False
4619,9,pig4_0555611-0555621_r,25.0,185.52072,0.7819713,46.82637760346709,0.8235059,0.66734165,False
4620,0,pig4_0556321-0556331_r,108.0,196.93025,0.9030318,33.71263044924761,0.005152657,0.66547996,False
4621,1,pig4_0556321-0556331_r,108.0,196.93025,0.9343715,35.10178759189673,0.005152657,0.66547996,False
4622,2,pig4_0556321-0556331_r,107.0,196.93025,0.88949746,34.68544446659034,0.005152657,0.66547996,False
4623,3,pig4_0556321-0556331_r,105.0,196.93025,0.8963905,34.39674029589253,0.005152657,0.66547996,False
4624,4,pig4_0556321-0556331_r,112.0,196.93025,0.8952555,34.614544274483805,0.005152657,0.66547996,False
4625,5,pig4_0556321-0556331_r,107.0,196.93025,0.9020547,34.732540989156405,0.005152657,0.66547996,False
4626,6,pig4_0556321-0556331_r,104.0,196.93025,0.8265684,33.461273101565396,0.005152657,0.66547996,False
4627,7,pig4_0556321-0556331_r,103.0,196.93025,0.8331088,33.52845686156786,0.005152657,0.66547996,False
4628,8,pig4_0556321-0556331_r,108.0,196.93025,0.88518935,33.885449500320554,0.005152657,0.66547996,False
4629,9,pig4_0556321-0556331_r,107.0,196.93025,0.92068934,34.1410514668547,0.005152657,0.66547996,False
4630,0,pig4_0558388-0558398_r,113.0,185.5136,0.89376354,32.17857506653834,0.30773374,0.65861416,False
4631,1,pig4_0558388-0558398_r,114.0,185.5136,0.9355414,31.90380238927457,0.30773374,0.65861416,False
4632,2,pig4_0558388-0558398_r,111.0,185.5136,0.8864382,32.82375079955793,0.30773374,0.65861416,False
4633,3,pig4_0558388-0558398_r,103.0,185.5136,0.76016295,32.83142303722691,0.30773374,0.65861416,False
4634,4,pig4_0558388-0558398_r,109.0,185.5136,0.856927,33.18770780015749,0.30773374,0.65861416,False
4635,5,pig4_0558388-0558398_r,110.0,185.5136,0.93213075,31.33433520892408,0.30773374,0.65861416,False
4636,6,pig4_0558388-0558398_r,111.0,185.5136,0.9613951,32.45548631474276,0.30773374,0.65861416,False
4637,7,pig4_0558388-0558398_r,110.0,185.5136,0.95021176,33.609897279838066,0.30773374,0.65861416,False
4638,8,pig4_0558388-0558398_r,106.0,185.5136,0.8479327,33.86015401456687,0.30773374,0.65861416,False
4639,9,pig4_0558388-0558398_r,108.0,185.5136,0.8837141,33.48036348944246,0.30773374,0.65861416,False
4640,0,pig4_0560204-0560214_r,125.0,143.48837,0.91766006,34.227078258710854,0.22401404,0.65785897,False
4641,1,pig4_0560204-0560214_r,124.0,143.48837,0.92935836,31.569676068897575,0.22401404,0.65785897,False
4642,2,pig4_0560204-0560214_r,125.0,143.48837,0.9336842,32.73879550889699,0.22401404,0.65785897,False
4643,3,pig4_0560204-0560214_r,126.0,143.48837,0.87816954,31.73360853236893,0.22401404,0.65785897,False
4644,4,pig4_0560204-0560214_r,122.0,143.48837,0.8578754,33.570314939411745,0.22401404,0.65785897,False
4645,5,pig4_0560204-0560214_r,121.0,143.48837,0.8754244,32.95760967512881,0.22401404,0.65785897,False
4646,6,pig4_0560204-0560214_r,124.0,143.48837,0.9001996,30.526736967277763,0.22401404,0.65785897,False
4647,7,pig4_0560204-0560214_r,122.0,143.48837,0.90563565,31.864238348165365,0.22401404,0.65785897,False
4648,8,pig4_0560204-0560214_r,121.0,143.48837,0.8800253,33.155057380662804,0.22401404,0.65785897,False
4649,9,pig4_0560204-0560214_r,120.0,143.48837,0.8909587,32.585851989474875,0.22401404,0.65785897,False
4650,0,pig4_0561353-0561363_r,122.0,155.95358,0.9292337,32.424165541130236,0.0030427666,0.6545016,False
4651,1,pig4_0561353-0561363_r,124.0,155.95358,0.87130725,33.69697976947242,0.0030427666,0.6545016,False
4652,2,pig4_0561353-0561363_r,122.0,155.95358,0.84469426,33.43402996935352,0.0030427666,0.6545016,False
4653,3,pig4_0561353-0561363_r,124.0,155.95358,0.9192708,34.895440379932495,0.0030427666,0.6545016,False
4654,4,pig4_0561353-0561363_r,123.0,155.95358,0.89056903,33.52060198847415,0.0030427666,0.6545016,False
4655,5,pig4_0561353-0561363_r,125.0,155.95358,0.84476274,33.31427161377719,0.0030427666,0.6545016,False
4656,6,pig4_0561353-0561363_r,124.0,155.95358,0.87752414,33.99366106275128,0.0030427666,0.6545016,False
4657,7,pig4_0561353-0561363_r,122.0,155.95358,0.8632342,32.991654877421375,0.0030427666,0.6545016,False
4658,8,pig4_0561353-0561363_r,124.0,155.95358,0.9415459,33.56261172135135,0.0030427666,0.6545016,False
4659,9,pig4_0561353-0561363_r,124.0,155.95358,0.8031448,32.7620734083142,0.0030427666,0.6545016,False
4660,0,pig4_0563610-0563620_r,129.0,160.15323,0.8553864,31.51458333977844,0.003924201,0.65761954,False
4661,1,pig4_0563610-0563620_r,126.0,160.15323,0.77401674,34.41419046643845,0.003924201,0.65761954,False
4662,2,pig4_0563610-0563620_r,128.0,160.15323,0.9275104,31.955672035438653,0.003924201,0.65761954,False
4663,3,pig4_0563610-0563620_r,128.0,160.15323,0.8576835,32.84624982750889,0.003924201,0.65761954,False
4664,4,pig4_0563610-0563620_r,128.0,160.15323,0.90669614,31.31472487604241,0.003924201,0.65761954,False
4665,5,pig4_0563610-0563620_r,127.0,160.15323,0.84854865,31.536772051876458,0.003924201,0.65761954,False
4666,6,pig4_0563610-0563620_r,130.0,160.15323,0.89433736,31.483679570534875,0.003924201,0.65761954,False
4667,7,pig4_0563610-0563620_r,127.0,160.15323,0.7964401,31.15231752489623,0.003924201,0.65761954,False
4668,8,pig4_0563610-0563620_r,129.0,160.15323,0.8735357,31.87809611032781,0.003924201,0.65761954,False
4669,9,pig4_0563610-0563620_r,121.0,160.15323,0.80851233,30.85029648497015,0.003924201,0.65761954,False
4670,0,pig4_0578636-0578646_r,187.0,159.44992,0.89920574,31.49037393253396,0.0024981343,0.64588654,False
4671,1,pig4_0578636-0578646_r,188.0,159.44992,0.8267881,31.31430978948428,0.0024981343,0.64588654,False
4672,2,pig4_0578636-0578646_r,195.0,159.44992,0.865364,31.921398688150834,0.0024981343,0.64588654,False
4673,3,pig4_0578636-0578646_r,183.0,159.44992,0.7001843,30.749678289649253,0.0024981343,0.64588654,False
4674,4,pig4_0578636-0578646_r,185.0,159.44992,0.8409334,31.552205486605576,0.0024981343,0.64588654,False
4675,5,pig4_0578636-0578646_r,190.0,159.44992,0.8639542,30.814924824823173,0.0024981343,0.64588654,False
4676,6,pig4_0578636-0578646_r,186.0,159.44992,0.66649973,31.19229815755104,0.0024981343,0.64588654,False
4677,7,pig4_0578636-0578646_r,190.0,159.44992,0.9162267,30.33320023374001,0.0024981343,0.64588654,False
4678,8,pig4_0578636-0578646_r,189.0,159.44992,0.9131471,30.74857981389316,0.0024981343,0.64588654,False
4679,9,pig4_0578636-0578646_r,189.0,159.44992,0.94020337,30.720936593486677,0.0024981343,0.64588654,False
4680,0,pig4_0579340-0579350_r,207.0,190.68652,0.6726516,31.53697861037513,0.009501577,0.6509469,False
4681,1,pig4_0579340-0579350_r,216.0,190.68652,0.5975804,33.37680724040683,0.009501577,0.6509469,False
4682,2,pig4_0579340-0579350_r,210.0,190.68652,0.80319244,31.66676724518423,0.009501577,0.6509469,False
4683,3,pig4_0579340-0579350_r,215.0,190.68652,0.5954685,32.143840287371006,0.009501577,0.6509469,False
4684,4,pig4_0579340-0579350_r,214.0,190.68652,0.82484466,34.098025340334075,0.009501577,0.6509469,False
4685,5,pig4_0579340-0579350_r,211.0,190.68652,0.5712341,32.4899256564811,0.009501577,0.6509469,False
4686,6,pig4_0579340-0579350_r,214.0,190.68652,0.7621172,33.47715661696126,0.009501577,0.6509469,False
4687,7,pig4_0579340-0579350_r,209.0,190.68652,0.5446292,32.56031739077037,0.009501577,0.6509469,False
4688,8,pig4_0579340-0579350_r,207.0,190.68652,0.4156456,32.67910970400438,0.009501577,0.6509469,False
4689,9,pig4_0579340-0579350_r,281.0,190.68652,0.59657824,33.01200355243936,0.009501577,0.6509469,False
4690,0,pig4_0584077-0584087_r,219.0,162.34189,0.85178226,33.52291667353196,0.042481635,0.6553239,False
4691,1,pig4_0584077-0584087_r,218.0,162.34189,0.8228004,32.01793713713113,0.042481635,0.6553239,False
4692,2,pig4_0584077-0584087_r,219.0,162.34189,0.83924824,31.16361578741016,0.042481635,0.6553239,False
4693,3,pig4_0584077-0584087_r,218.0,162.34189,0.83746856,32.08347560241294,0.042481635,0.6553239,False
4694,4,pig4_0584077-0584087_r,219.0,162.34189,0.77695936,31.61843899115317,0.042481635,0.6553239,False
4695,5,pig4_0584077-0584087_r,222.0,162.34189,0.7816823,31.937484744220363,0.042481635,0.6553239,False
4696,6,pig4_0584077-0584087_r,219.0,162.34189,0.7752842,30.739321571403906,0.042481635,0.6553239,False
4697,7,pig4_0584077-0584087_r,213.0,162.34189,0.6069197,30.59827190543559,0.042481635,0.6553239,False
4698,8,pig4_0584077-0584087_r,216.0,162.34189,0.6963214,30.000664951573732,0.042481635,0.6553239,False
4699,9,pig4_0584077-0584087_r,217.0,162.34189,0.6716867,30.577013475140323,0.042481635,0.6553239,False
4700,0,pig4_0584932-0584942_r,231.0,169.43614,0.67969507,31.918839889819267,0.42142722,0.6558346,False
4701,1,pig4_0584932-0584942_r,229.0,169.43614,0.8223365,32.43819080166424,0.42142722,0.6558346,False
4702,2,pig4_0584932-0584942_r,228.0,169.43614,0.7258279,31.555024441117922,0.42142722,0.6558346,False
4703,3,pig4_0584932-0584942_r,232.0,169.43614,0.8080274,30.538383871149215,0.42142722,0.6558346,False
4704,4,pig4_0584932-0584942_r,227.0,169.43614,0.7236432,32.29894412456494,0.42142722,0.6558346,False
4705,5,pig4_0584932-0584942_r,228.0,169.43614,0.7406927,32.04077172940083,0.42142722,0.6558346,False
4706,6,pig4_0584932-0584942_r,233.0,169.43614,0.76317865,29.986840870959686,0.42142722,0.6558346,False
4707,7,pig4_0584932-0584942_r,232.0,169.43614,0.8095939,32.116397563072006,0.42142722,0.6558346,False
4708,8,pig4_0584932-0584942_r,225.0,169.43614,0.7940752,31.28218599303545,0.42142722,0.6558346,False
4709,9,pig4_0584932-0584942_r,232.0,169.43614,0.68956375,29.95435085315484,0.42142722,0.6558346,False
4710,0,pig4_0586917-0586927_o,399.0,206.81424,0.3079634,41.41634053945573,0.74136317,0.64999896,True
4711,1,pig4_0586917-0586927_o,379.0,206.81424,0.33639097,41.17641339141979,0.74136317,0.64999896,True
4712,2,pig4_0586917-0586927_o,402.0,206.81424,0.33693686,40.682400532846245,0.74136317,0.64999896,True
4713,3,pig4_0586917-0586927_o,,206.81424,0.2890673,39.14601129604766,0.74136317,0.64999896,True
4714,4,pig4_0586917-0586927_o,399.0,206.81424,0.31879842,38.291572007897315,0.74136317,0.64999896,True
4715,5,pig4_0586917-0586927_o,472.0,206.81424,0.35860455,40.036945118150854,0.74136317,0.64999896,True
4716,6,pig4_0586917-0586927_o,474.0,206.81424,0.34967932,40.37734846364942,0.74136317,0.64999896,True
4717,7,pig4_0586917-0586927_o,476.0,206.81424,0.3041516,41.538169915523035,0.74136317,0.64999896,True
4718,8,pig4_0586917-0586927_o,477.0,206.81424,0.35651806,40.14909331342,0.74136317,0.64999896,True
4719,9,pig4_0586917-0586927_o,473.0,206.81424,0.4833521,40.36625132570482,0.74136317,0.64999896,True
4720,0,pig4_0590640-0590650_o,,179.2344,0.0028128123,30.29924237171577,0.53795266,0.6444084,True
4721,1,pig4_0590640-0590650_o,,179.2344,0.001970679,29.175925823757296,0.53795266,0.6444084,True
4722,2,pig4_0590640-0590650_o,,179.2344,0.004965264,29.788662734217578,0.53795266,0.6444084,True
4723,3,pig4_0590640-0590650_o,,179.2344,0.011493301,28.233883054066485,0.53795266,0.6444084,True
4724,4,pig4_0590640-0590650_o,,179.2344,0.013241896,30.420153283757962,0.53795266,0.6444084,True
4725,5,pig4_0590640-0590650_o,,179.2344,0.0014523508,27.696155742020718,0.53795266,0.6444084,True
4726,6,pig4_0590640-0590650_o,,179.2344,0.0017497971,27.609224708599932,0.53795266,0.6444084,True
4727,7,pig4_0590640-0590650_o,,179.2344,0.008670268,28.10881347748533,0.53795266,0.6444084,True
4728,8,pig4_0590640-0590650_o,,179.2344,0.0014335362,27.71821294446732,0.53795266,0.6444084,True
4729,9,pig4_0590640-0590650_o,,179.2344,0.020524763,26.86596098625135,0.53795266,0.6444084,True
4730,0,pig4_0593321-0593331_o,,197.14113,0.0014980182,26.30575939952661,0.93831474,0.6464545,True
4731,1,pig4_0593321-0593331_o,,197.14113,0.04577251,28.15135633236247,0.93831474,0.6464545,True
4732,2,pig4_0593321-0593331_o,,197.14113,0.0022900808,29.60147632137832,0.93831474,0.6464545,True
4733,3,pig4_0593321-0593331_o,,197.14113,0.00291434,30.21809112778229,0.93831474,0.6464545,True
4734,4,pig4_0593321-0593331_o,,197.14113,0.14299627,27.104361284874628,0.93831474,0.6464545,True
4735,5,pig4_0593321-0593331_o,,197.14113,0.0025473337,27.657160277519736,0.93831474,0.6464545,True
4736,6,pig4_0593321-0593331_o,,197.14113,0.0032727062,28.065832866887817,0.93831474,0.6464545,True
4737,7,pig4_0593321-0593331_o,,197.14113,0.00920903,29.94222300754244,0.93831474,0.6464545,True
4738,8,pig4_0593321-0593331_o,,197.14113,0.0065928493,26.168314008880788,0.93831474,0.6464545,True
4739,9,pig4_0593321-0593331_o,,197.14113,0.0023634555,27.43034291396521,0.93831474,0.6464545,True
4740,0,pig4_0618455-0618465_o,,209.67534,0.058605354,28.029913563179033,0.87907654,0.6464661,True
4741,1,pig4_0618455-0618465_o,,209.67534,0.006735773,27.131245102125465,0.87907654,0.6464661,True
4742,2,pig4_0618455-0618465_o,,209.67534,0.05614527,29.683142204999143,0.87907654,0.6464661,True
4743,3,pig4_0618455-0618465_o,,209.67534,0.22504233,28.644750548176244,0.87907654,0.6464661,True
4744,4,pig4_0618455-0618465_o,,209.67534,0.05048088,28.51447144489091,0.87907654,0.6464661,True
4745,5,pig4_0618455-0618465_o,,209.67534,0.077664986,28.282491146677874,0.87907654,0.6464661,True
4746,6,pig4_0618455-0618465_o,,209.67534,0.1099051,27.919356861493434,0.87907654,0.6464661,True
4747,7,pig4_0618455-0618465_o,,209.67534,0.028980294,29.55022201556721,0.87907654,0.6464661,True
4748,8,pig4_0618455-0618465_o,,209.67534,0.020785473,28.16765466123556,0.87907654,0.6464661,True
4749,9,pig4_0618455-0618465_o,,209.67534,0.02140344,28.08281102984592,0.87907654,0.6464661,True
4750,0,pig4_0619276-0619286_r,36.0,160.39648,0.75942487,31.108198645957643,0.086548835,0.6696379,False
4751,1,pig4_0619276-0619286_r,31.0,160.39648,0.7605744,32.58205638235061,0.086548835,0.6696379,False
4752,2,pig4_0619276-0619286_r,26.0,160.39648,0.70135146,31.626332364689368,0.086548835,0.6696379,False
4753,3,pig4_0619276-0619286_r,33.0,160.39648,0.89120406,33.44444742057022,0.086548835,0.6696379,False
4754,4,pig4_0619276-0619286_r,36.0,160.39648,0.84264916,31.406737128853734,0.086548835,0.6696379,False
4755,5,pig4_0619276-0619286_r,38.0,160.39648,0.8491675,32.16543108448198,0.086548835,0.6696379,False
4756,6,pig4_0619276-0619286_r,36.0,160.39648,0.8091001,32.13178707668682,0.086548835,0.6696379,False
4757,7,pig4_0619276-0619286_r,39.0,160.39648,0.741168,33.040207711301576,0.086548835,0.6696379,False
4758,8,pig4_0619276-0619286_r,36.0,160.39648,0.8820512,32.082762904007446,0.086548835,0.6696379,False
4759,9,pig4_0619276-0619286_r,24.0,160.39648,0.8188442,30.855744820029134,0.086548835,0.6696379,False
4760,0,pig4_0621558-0621568_o,,334.62024,0.004529875,47.36697381074585,0.73548806,0.6973519,True
4761,1,pig4_0621558-0621568_o,,334.62024,0.0036847892,48.004063126935655,0.73548806,0.6973519,True
4762,2,pig4_0621558-0621568_o,,334.62024,0.021911172,46.00384406001104,0.73548806,0.6973519,True
4763,3,pig4_0621558-0621568_o,,334.62024,0.009712309,46.598550308769745,0.73548806,0.6973519,True
4764,4,pig4_0621558-0621568_o,,334.62024,0.00556943,45.28315617783244,0.73548806,0.6973519,True
4765,5,pig4_0621558-0621568_o,,334.62024,0.008567413,42.551512702519545,0.73548806,0.6973519,True
4766,6,pig4_0621558-0621568_o,,334.62024,0.0054940046,41.97028622297411,0.73548806,0.6973519,True
4767,7,pig4_0621558-0621568_o,,334.62024,0.005207443,40.07560920096902,0.73548806,0.6973519,True
4768,8,pig4_0621558-0621568_o,,334.62024,0.0061048903,40.61456586164155,0.73548806,0.6973519,True
4769,9,pig4_0621558-0621568_o,,334.62024,0.011265797,39.48659615426797,0.73548806,0.6973519,True
4770,0,pig4_0623709-0623719_o,,279.1086,0.019622587,40.57120769346159,0.30095577,0.66364735,True
4771,1,pig4_0623709-0623719_o,,279.1086,0.007549297,39.93258059568827,0.30095577,0.66364735,True
4772,2,pig4_0623709-0623719_o,,279.1086,0.017280653,40.696628618395515,0.30095577,0.66364735,True
4773,3,pig4_0623709-0623719_o,,279.1086,0.011230316,41.20308177747831,0.30095577,0.66364735,True
4774,4,pig4_0623709-0623719_o,,279.1086,0.005868502,41.100813166431344,0.30095577,0.66364735,True
4775,5,pig4_0623709-0623719_o,,279.1086,0.003926912,40.751216587923324,0.30095577,0.66364735,True
4776,6,pig4_0623709-0623719_o,,279.1086,0.013260527,37.76318779691324,0.30095577,0.66364735,True
4777,7,pig4_0623709-0623719_o,,279.1086,0.005009637,37.55978796387089,0.30095577,0.66364735,True
4778,8,pig4_0623709-0623719_o,,279.1086,0.0036847892,36.689066830939495,0.30095577,0.66364735,True
4779,9,pig4_0623709-0623719_o,,279.1086,0.027012354,37.07157873764227,0.30095577,0.66364735,True
4780,0,pig4_0625680-0625690_r,20.0,184.74893,0.88030416,32.14889445357601,0.058916867,0.65223265,False
4781,1,pig4_0625680-0625690_r,20.0,184.74893,0.74899906,33.679450721369726,0.058916867,0.65223265,False
4782,2,pig4_0625680-0625690_r,18.0,184.74893,0.8105032,32.951671478414546,0.058916867,0.65223265,False
4783,3,pig4_0625680-0625690_r,22.0,184.74893,0.93482125,33.49342659121615,0.058916867,0.65223265,False
4784,4,pig4_0625680-0625690_r,20.0,184.74893,0.78423476,33.3061358111565,0.058916867,0.65223265,False
4785,5,pig4_0625680-0625690_r,20.0,184.74893,0.77806145,33.31945707245048,0.058916867,0.65223265,False
4786,6,pig4_0625680-0625690_r,22.0,184.74893,0.74690986,32.296743896727385,0.058916867,0.65223265,False
4787,7,pig4_0625680-0625690_r,20.0,184.74893,0.90038556,35.14488187384413,0.058916867,0.65223265,False
4788,8,pig4_0625680-0625690_r,22.0,184.74893,0.76310706,31.55995400078585,0.058916867,0.65223265,False
4789,9,pig4_0625680-0625690_r,20.0,184.74893,0.88241696,33.29059158240537,0.058916867,0.65223265,False
4790,0,pig4_0625927-0625937_r,79.0,173.40858,0.8190047,31.98542953570211,0.12300358,0.6536027,False
4791,1,pig4_0625927-0625937_r,84.0,173.40858,0.88793117,29.44213709686108,0.12300358,0.6536027,False
4792,2,pig4_0625927-0625937_r,79.0,173.40858,0.74358726,28.036070578756163,0.12300358,0.6536027,False
4793,3,pig4_0625927-0625937_r,81.0,173.40858,0.9025972,30.092318467537222,0.12300358,0.6536027,False
4794,4,pig4_0625927-0625937_r,74.0,173.40858,0.76563674,29.413298109497607,0.12300358,0.6536027,False
4795,5,pig4_0625927-0625937_r,83.0,173.40858,0.95350266,27.607019808059768,0.12300358,0.6536027,False
4796,6,pig4_0625927-0625937_r,78.0,173.40858,0.68713707,29.42378862667744,0.12300358,0.6536027,False
4797,7,pig4_0625927-0625937_r,85.0,173.40858,0.97450495,29.407623452493098,0.12300358,0.6536027,False
4798,8,pig4_0625927-0625937_r,83.0,173.40858,0.86848736,28.931064673490717,0.12300358,0.6536027,False
4799,9,pig4_0625927-0625937_r,82.0,173.40858,0.91625446,30.921040205462013,0.12300358,0.6536027,False
4800,0,pig4_0627572-0627582_r,200.0,192.93454,0.56699014,27.126307438537015,0.4534119,0.6451345,False
4801,1,pig4_0627572-0627582_r,200.0,192.93454,0.3711713,27.247084474692873,0.4534119,0.6451345,False
4802,2,pig4_0627572-0627582_r,193.0,192.93454,0.6046143,27.397372833604475,0.4534119,0.6451345,False
4803,3,pig4_0627572-0627582_r,191.0,192.93454,0.36439458,28.93222651559718,0.4534119,0.6451345,False
4804,4,pig4_0627572-0627582_r,321.0,192.93454,0.34551582,28.93426744993962,0.4534119,0.6451345,False
4805,5,pig4_0627572-0627582_r,197.0,192.93454,0.51522374,29.728956042273055,0.4534119,0.6451345,False
4806,6,pig4_0627572-0627582_r,191.0,192.93454,0.64201844,29.220601136739788,0.4534119,0.6451345,False
4807,7,pig4_0627572-0627582_r,200.0,192.93454,0.6560164,29.405626678397276,0.4534119,0.6451345,False
4808,8,pig4_0627572-0627582_r,189.0,192.93454,0.671694,28.460352998100614,0.4534119,0.6451345,False
4809,9,pig4_0627572-0627582_r,197.0,192.93454,0.66885483,28.466755106963777,0.4534119,0.6451345,False
4810,0,pig4_0631311-0631321_r,41.0,189.90413,0.82811725,31.572589378651564,0.016141374,0.6540599,False
4811,1,pig4_0631311-0631321_r,38.0,189.90413,0.88613933,32.18323718713666,0.016141374,0.6540599,False
4812,2,pig4_0631311-0631321_r,41.0,189.90413,0.93047154,30.25862770239197,0.016141374,0.6540599,False
4813,3,pig4_0631311-0631321_r,40.0,189.90413,0.8948549,31.142807674515588,0.016141374,0.6540599,False
4814,4,pig4_0631311-0631321_r,42.0,189.90413,0.9041543,32.46493490964575,0.016141374,0.6540599,False
4815,5,pig4_0631311-0631321_r,44.0,189.90413,0.9259707,32.71485102343077,0.016141374,0.6540599,False
4816,6,pig4_0631311-0631321_r,41.0,189.90413,0.8661971,30.41628347504595,0.016141374,0.6540599,False
4817,7,pig4_0631311-0631321_r,42.0,189.90413,0.8482556,31.61588635424696,0.016141374,0.6540599,False
4818,8,pig4_0631311-0631321_r,36.0,189.90413,0.8588069,31.67449579980188,0.016141374,0.6540599,False
4819,9,pig4_0631311-0631321_r,41.0,189.90413,0.80919325,32.560979666324975,0.016141374,0.6540599,False
4820,0,pig4_0632489-0632499_o,,242.67163,0.029727897,28.122188877794013,0.8461065,0.6435608,True
4821,1,pig4_0632489-0632499_o,,242.67163,0.1781327,28.617652472439943,0.8461065,0.6435608,True
4822,2,pig4_0632489-0632499_o,,242.67163,0.14683637,27.060221584437883,0.8461065,0.6435608,True
4823,3,pig4_0632489-0632499_o,,242.67163,0.26986262,27.52843156905376,0.8461065,0.6435608,True
4824,4,pig4_0632489-0632499_o,,242.67163,0.08234444,26.077122988792837,0.8461065,0.6435608,True
4825,5,pig4_0632489-0632499_o,,242.67163,0.24462613,28.334626033160472,0.8461065,0.6435608,True
4826,6,pig4_0632489-0632499_o,,242.67163,0.117299795,27.27763800067061,0.8461065,0.6435608,True
4827,7,pig4_0632489-0632499_o,,242.67163,0.02838854,26.866031336569076,0.8461065,0.6435608,True
4828,8,pig4_0632489-0632499_o,,242.67163,0.027219145,29.016621148987042,0.8461065,0.6435608,True
4829,9,pig4_0632489-0632499_o,,242.67163,0.10038159,28.431373108738956,0.8461065,0.6435608,True
4830,0,pig4_0646597-0646607_o,,154.55838,0.0032968125,28.37259010945652,0.7807215,0.63623655,True
4831,1,pig4_0646597-0646607_o,,154.55838,0.14683306,28.483868661104253,0.7807215,0.63623655,True
4832,2,pig4_0646597-0646607_o,,154.55838,0.2812115,27.742639850181025,0.7807215,0.63623655,True
4833,3,pig4_0646597-0646607_o,,154.55838,0.03814698,27.626158366049523,0.7807215,0.63623655,True
4834,4,pig4_0646597-0646607_o,,154.55838,0.18495263,26.80471736232675,0.7807215,0.63623655,True
4835,5,pig4_0646597-0646607_o,,154.55838,0.09823851,28.067921855602478,0.7807215,0.63623655,True
4836,6,pig4_0646597-0646607_o,,154.55838,0.24388906,27.505564146103254,0.7807215,0.63623655,True
4837,7,pig4_0646597-0646607_o,,154.55838,0.19527137,27.290714783247427,0.7807215,0.63623655,True
4838,8,pig4_0646597-0646607_o,,154.55838,0.053243753,28.02692435318195,0.7807215,0.63623655,True
4839,9,pig4_0646597-0646607_o,,154.55838,0.06351903,28.42874918419582,0.7807215,0.63623655,True
4840,0,pig4_0646855-0646865_o,,188.64952,0.2368924,28.28872140152276,0.818777,0.64470035,True
4841,1,pig4_0646855-0646865_o,114.0,188.64952,0.56581825,26.731792191255842,0.818777,0.64470035,True
4842,2,pig4_0646855-0646865_o,117.0,188.64952,0.40923718,25.891926851870135,0.818777,0.64470035,True
4843,3,pig4_0646855-0646865_o,,188.64952,0.23335166,27.96881944693603,0.818777,0.64470035,True
4844,4,pig4_0646855-0646865_o,,188.64952,0.27654266,28.53105579424805,0.818777,0.64470035,True
4845,5,pig4_0646855-0646865_o,120.0,188.64952,0.38947794,27.238102754740773,0.818777,0.64470035,True
4846,6,pig4_0646855-0646865_o,104.0,188.64952,0.5439179,28.252560186851237,0.818777,0.64470035,True
4847,7,pig4_0646855-0646865_o,,188.64952,0.16887234,28.437797358124232,0.818777,0.64470035,True
4848,8,pig4_0646855-0646865_o,116.0,188.64952,0.4661803,27.5470653495661,0.818777,0.64470035,True
4849,9,pig4_0646855-0646865_o,106.0,188.64952,0.3305267,28.92632422741279,0.818777,0.64470035,True
4850,0,pig4_0647245-0647255_o,90.0,236.08679,0.3171411,32.888338801736644,0.15109232,0.6705733,True
4851,1,pig4_0647245-0647255_o,,236.08679,0.086151145,35.75961195653993,0.15109232,0.6705733,True
4852,2,pig4_0647245-0647255_o,84.0,236.08679,0.5730965,35.661772443117535,0.15109232,0.6705733,True
4853,3,pig4_0647245-0647255_o,,236.08679,0.20436007,38.2498554023854,0.15109232,0.6705733,True
4854,4,pig4_0647245-0647255_o,,236.08679,0.18988176,36.3116563719447,0.15109232,0.6705733,True
4855,5,pig4_0647245-0647255_o,,236.08679,0.03133522,35.733153363523634,0.15109232,0.6705733,True
