,sequence_id,case_id,prediction,snr,is_ood
3874,4,pig4_0279701-0279711_o,7,0.7282099,True
3875,5,pig4_0279701-0279711_o,6,0.7282099,True
3876,6,pig4_0279701-0279711_o,3,0.7282099,True
3877,7,pig4_0279701-0279711_o,3,0.7282099,True
3878,8,pig4_0279701-0279711_o,3,0.7282099,True
3879,9,pig4_0279701-0279711_o,,0.7282099,True
3880,0,pig4_0280076-0280086_o,,0.7787174,True
3881,1,pig4_0280076-0280086_o,,0.7787174,True
3882,2,pig4_0280076-0280086_o,,0.7787174,True
3883,3,pig4_0280076-0280086_o,,0.7787174,True
3884,4,pig4_0280076-0280086_o,,0.7787174,True
3885,5,pig4_0280076-0280086_o,,0.7787174,True
3886,6,pig4_0280076-0280086_o,,0.7787174,True
3887,7,pig4_0280076-0280086_o,,0.7787174,True
3888,8,pig4_0280076-0280086_o,4,0.7787174,True
3889,9,pig4_0280076-0280086_o,4,0.7787174,True
3890,0,pig4_0281830-0281840_o,,1.427519,True
3891,1,pig4_0281830-0281840_o,,1.427519,True
3892,2,pig4_0281830-0281840_o,,1.427519,True
3893,3,pig4_0281830-0281840_o,,1.427519,True
3894,4,pig4_0281830-0281840_o,,1.427519,True
3895,5,pig4_0281830-0281840_o,,1.427519,True
3896,6,pig4_0281830-0281840_o,,1.427519,True
3897,7,pig4_0281830-0281840_o,,1.427519,True
3898,8,pig4_0281830-0281840_o,,1.427519,True
3899,9,pig4_0281830-0281840_o,,1.427519,True
3900,0,pig4_0282958-0282968_o,3,1.0116911,True
3901,1,pig4_0282958-0282968_o,4,1.0116911,True
3902,2,pig4_0282958-0282968_o,,1.0116911,True
3903,3,pig4_0282958-0282968_o,,1.0116911,True
3904,4,pig4_0282958-0282968_o,4,1.0116911,True
3905,5,pig4_0282958-0282968_o,4,1.0116911,True
3906,6,pig4_0282958-0282968_o,,1.0116911,True
3907,7,pig4_0282958-0282968_o,,1.0116911,True
3908,8,pig4_0282958-0282968_o,,1.0116911,True
3909,9,pig4_0282958-0282968_o,,1.0116911,True
3910,0,pig4_0351776-0351786_o,,1.5466905,True
3911,1,pig4_0351776-0351786_o,,1.5466905,True
3912,2,pig4_0351776-0351786_o,575,1.5466905,True
3913,3,pig4_0351776-0351786_o,,1.5466905,True
3914,4,pig4_0351776-0351786_o,557,1.5466905,True
3915,5,pig4_0351776-0351786_o,,1.5466905,True
3916,6,pig4_0351776-0351786_o,569,1.5466905,True
3917,7,pig4_0351776-0351786_o,,1.5466905,True
3918,8,pig4_0351776-0351786_o,,1.5466905,True
3919,9,pig4_0351776-0351786_o,570,1.5466905,True
3920,0,pig4_0351972-0351982_o,,1.602139,True
3921,1,pig4_0351972-0351982_o,,1.602139,True
3922,2,pig4_0351972-0351982_o,,1.602139,True
3923,3,pig4_0351972-0351982_o,,1.602139,True
3924,4,pig4_0351972-0351982_o,,1.602139,True
3925,5,pig4_0351972-0351982_o,,1.602139,True
3926,6,pig4_0351972-0351982_o,,1.602139,True
3927,7,pig4_0351972-0351982_o,,1.602139,True
3928,8,pig4_0351972-0351982_o,,1.602139,True
3929,9,pig4_0351972-0351982_o,,1.602139,True
3930,0,pig4_0352290-0352300_o,,1.5544302,True
3931,1,pig4_0352290-0352300_o,,1.5544302,True
3932,2,pig4_0352290-0352300_o,,1.5544302,True
3933,3,pig4_0352290-0352300_o,,1.5544302,True
3934,4,pig4_0352290-0352300_o,,1.5544302,True
3935,5,pig4_0352290-0352300_o,,1.5544302,True
3936,6,pig4_0352290-0352300_o,363,1.5544302,True
3937,7,pig4_0352290-0352300_o,,1.5544302,True
3938,8,pig4_0352290-0352300_o,,1.5544302,True
3939,9,pig4_0352290-0352300_o,,1.5544302,True
3940,0,pig4_0354336-0354346_r,211,1.2458296,False
3941,1,pig4_0354336-0354346_r,207,1.2458296,False
3942,2,pig4_0354336-0354346_r,211,1.2458296,False
3943,3,pig4_0354336-0354346_r,208,1.2458296,False
3944,4,pig4_0354336-0354346_r,209,1.2458296,False
3945,5,pig4_0354336-0354346_r,207,1.2458296,False
3946,6,pig4_0354336-0354346_r,207,1.2458296,False
3947,7,pig4_0354336-0354346_r,209,1.2458296,False
3948,8,pig4_0354336-0354346_r,208,1.2458296,False
3949,9,pig4_0354336-0354346_r,206,1.2458296,False
3950,0,pig4_0354767-0354777_r,304,1.3129936,False
3951,1,pig4_0354767-0354777_r,304,1.3129936,False
3952,2,pig4_0354767-0354777_r,304,1.3129936,False
3953,3,pig4_0354767-0354777_r,300,1.3129936,False
3954,4,pig4_0354767-0354777_r,304,1.3129936,False
3955,5,pig4_0354767-0354777_r,304,1.3129936,False
3956,6,pig4_0354767-0354777_r,306,1.3129936,False
3957,7,pig4_0354767-0354777_r,305,1.3129936,False
3958,8,pig4_0354767-0354777_r,301,1.3129936,False
3959,9,pig4_0354767-0354777_r,300,1.3129936,False
3960,0,pig4_0357125-0357135_o,,1.5769949,True
3961,1,pig4_0357125-0357135_o,,1.5769949,True
3962,2,pig4_0357125-0357135_o,,1.5769949,True
3963,3,pig4_0357125-0357135_o,487,1.5769949,True
3964,4,pig4_0357125-0357135_o,,1.5769949,True
3965,5,pig4_0357125-0357135_o,,1.5769949,True
3966,6,pig4_0357125-0357135_o,488,1.5769949,True
3967,7,pig4_0357125-0357135_o,486,1.5769949,True
3968,8,pig4_0357125-0357135_o,,1.5769949,True
3969,9,pig4_0357125-0357135_o,470,1.5769949,True
3970,0,pig4_0357338-0357348_o,485,1.5508513,True
3971,1,pig4_0357338-0357348_o,490,1.5508513,True
3972,2,pig4_0357338-0357348_o,495,1.5508513,True
3973,3,pig4_0357338-0357348_o,487,1.5508513,True
3974,4,pig4_0357338-0357348_o,487,1.5508513,True
3975,5,pig4_0357338-0357348_o,,1.5508513,True
3976,6,pig4_0357338-0357348_o,486,1.5508513,True
3977,7,pig4_0357338-0357348_o,,1.5508513,True
3978,8,pig4_0357338-0357348_o,491,1.5508513,True
3979,9,pig4_0357338-0357348_o,,1.5508513,True
3980,0,pig4_0359386-0359396_r,202,1.0631882,False
3981,1,pig4_0359386-0359396_r,202,1.0631882,False
3982,2,pig4_0359386-0359396_r,196,1.0631882,False
3983,3,pig4_0359386-0359396_r,201,1.0631882,False
3984,4,pig4_0359386-0359396_r,196,1.0631882,False
3985,5,pig4_0359386-0359396_r,204,1.0631882,False
3986,6,pig4_0359386-0359396_r,200,1.0631882,False
3987,7,pig4_0359386-0359396_r,201,1.0631882,False
3988,8,pig4_0359386-0359396_r,199,1.0631882,False
3989,9,pig4_0359386-0359396_r,200,1.0631882,False
3990,0,pig4_0362151-0362161_r,213,0.99682695,False
3991,1,pig4_0362151-0362161_r,216,0.99682695,False
3992,2,pig4_0362151-0362161_r,214,0.99682695,False
3993,3,pig4_0362151-0362161_r,216,0.99682695,False
3994,4,pig4_0362151-0362161_r,217,0.99682695,False
3995,5,pig4_0362151-0362161_r,216,0.99682695,False
3996,6,pig4_0362151-0362161_r,212,0.99682695,False
3997,7,pig4_0362151-0362161_r,211,0.99682695,False
3998,8,pig4_0362151-0362161_r,215,0.99682695,False
3999,9,pig4_0362151-0362161_r,216,0.99682695,False
4000,0,pig4_0363157-0363167_r,245,1.0042548,False
4001,1,pig4_0363157-0363167_r,246,1.0042548,False
4002,2,pig4_0363157-0363167_r,249,1.0042548,False
4003,3,pig4_0363157-0363167_r,248,1.0042548,False
4004,4,pig4_0363157-0363167_r,246,1.0042548,False
4005,5,pig4_0363157-0363167_r,245,1.0042548,False
4006,6,pig4_0363157-0363167_r,248,1.0042548,False
4007,7,pig4_0363157-0363167_r,248,1.0042548,False
4008,8,pig4_0363157-0363167_r,249,1.0042548,False
4009,9,pig4_0363157-0363167_r,249,1.0042548,False
4010,0,pig4_0364110-0364120_r,219,1.2283547,False
4011,1,pig4_0364110-0364120_r,224,1.2283547,False
4012,2,pig4_0364110-0364120_r,223,1.2283547,False
4013,3,pig4_0364110-0364120_r,220,1.2283547,False
4014,4,pig4_0364110-0364120_r,220,1.2283547,False
4015,5,pig4_0364110-0364120_r,226,1.2283547,False
4016,6,pig4_0364110-0364120_r,225,1.2283547,False
4017,7,pig4_0364110-0364120_r,225,1.2283547,False
4018,8,pig4_0364110-0364120_r,217,1.2283547,False
4019,9,pig4_0364110-0364120_r,219,1.2283547,False
4020,0,pig4_0369324-0369334_r,232,0.9906564,False
4021,1,pig4_0369324-0369334_r,233,0.9906564,False
4022,2,pig4_0369324-0369334_r,235,0.9906564,False
4023,3,pig4_0369324-0369334_r,236,0.9906564,False
4024,4,pig4_0369324-0369334_r,231,0.9906564,False
4025,5,pig4_0369324-0369334_r,231,0.9906564,False
4026,6,pig4_0369324-0369334_r,238,0.9906564,False
4027,7,pig4_0369324-0369334_r,239,0.9906564,False
4028,8,pig4_0369324-0369334_r,237,0.9906564,False
4029,9,pig4_0369324-0369334_r,235,0.9906564,False
4030,0,pig4_0384181-0384191_r,278,1.2144847,False
4031,1,pig4_0384181-0384191_r,273,1.2144847,False
4032,2,pig4_0384181-0384191_r,279,1.2144847,False
4033,3,pig4_0384181-0384191_r,280,1.2144847,False
4034,4,pig4_0384181-0384191_r,274,1.2144847,False
4035,5,pig4_0384181-0384191_r,278,1.2144847,False
4036,6,pig4_0384181-0384191_r,280,1.2144847,False
4037,7,pig4_0384181-0384191_r,282,1.2144847,False
4038,8,pig4_0384181-0384191_r,270,1.2144847,False
4039,9,pig4_0384181-0384191_r,277,1.2144847,False
4040,0,pig4_0386116-0386126_r,279,1.2838109,False
4041,1,pig4_0386116-0386126_r,279,1.2838109,False
4042,2,pig4_0386116-0386126_r,279,1.2838109,False
4043,3,pig4_0386116-0386126_r,273,1.2838109,False
4044,4,pig4_0386116-0386126_r,277,1.2838109,False
4045,5,pig4_0386116-0386126_r,280,1.2838109,False
4046,6,pig4_0386116-0386126_r,279,1.2838109,False
4047,7,pig4_0386116-0386126_r,281,1.2838109,False
4048,8,pig4_0386116-0386126_r,278,1.2838109,False
4049,9,pig4_0386116-0386126_r,279,1.2838109,False
4050,0,pig4_0391528-0391538_r,298,1.2626449,False
4051,1,pig4_0391528-0391538_r,298,1.2626449,False
4052,2,pig4_0391528-0391538_r,297,1.2626449,False
4053,3,pig4_0391528-0391538_r,297,1.2626449,False
4054,4,pig4_0391528-0391538_r,297,1.2626449,False
4055,5,pig4_0391528-0391538_r,299,1.2626449,False
4056,6,pig4_0391528-0391538_r,298,1.2626449,False
4057,7,pig4_0391528-0391538_r,301,1.2626449,False
4058,8,pig4_0391528-0391538_r,302,1.2626449,False
4059,9,pig4_0391528-0391538_r,298,1.2626449,False
4060,0,pig4_0393511-0393521_r,278,1.2203989,False
4061,1,pig4_0393511-0393521_r,277,1.2203989,False
4062,2,pig4_0393511-0393521_r,280,1.2203989,False
4063,3,pig4_0393511-0393521_r,280,1.2203989,False
4064,4,pig4_0393511-0393521_r,278,1.2203989,False
4065,5,pig4_0393511-0393521_r,280,1.2203989,False
4066,6,pig4_0393511-0393521_r,281,1.2203989,False
4067,7,pig4_0393511-0393521_r,282,1.2203989,False
4068,8,pig4_0393511-0393521_r,281,1.2203989,False
4069,9,pig4_0393511-0393521_r,276,1.2203989,False
4070,0,pig4_0394271-0394281_r,307,1.3865092,False
4071,1,pig4_0394271-0394281_r,322,1.3865092,False
4072,2,pig4_0394271-0394281_r,309,1.3865092,False
4073,3,pig4_0394271-0394281_r,311,1.3865092,False
4074,4,pig4_0394271-0394281_r,308,1.3865092,False
4075,5,pig4_0394271-0394281_r,310,1.3865092,False
4076,6,pig4_0394271-0394281_r,308,1.3865092,False
4077,7,pig4_0394271-0394281_r,311,1.3865092,False
4078,8,pig4_0394271-0394281_r,311,1.3865092,False
4079,9,pig4_0394271-0394281_r,312,1.3865092,False
4080,0,pig4_0394526-0394536_r,311,1.3386099,False
4081,1,pig4_0394526-0394536_r,312,1.3386099,False
4082,2,pig4_0394526-0394536_r,306,1.3386099,False
4083,3,pig4_0394526-0394536_r,311,1.3386099,False
4084,4,pig4_0394526-0394536_r,314,1.3386099,False
4085,5,pig4_0394526-0394536_r,315,1.3386099,False
4086,6,pig4_0394526-0394536_r,311,1.3386099,False
4087,7,pig4_0394526-0394536_r,302,1.3386099,False
4088,8,pig4_0394526-0394536_r,311,1.3386099,False
4089,9,pig4_0394526-0394536_r,309,1.3386099,False
4090,0,pig4_0394888-0394898_o,,1.6429905,True
4091,1,pig4_0394888-0394898_o,,1.6429905,True
4092,2,pig4_0394888-0394898_o,,1.6429905,True
4093,3,pig4_0394888-0394898_o,,1.6429905,True
4094,4,pig4_0394888-0394898_o,,1.6429905,True
4095,5,pig4_0394888-0394898_o,,1.6429905,True
4096,6,pig4_0394888-0394898_o,,1.6429905,True
4097,7,pig4_0394888-0394898_o,,1.6429905,True
4098,8,pig4_0394888-0394898_o,,1.6429905,True
4099,9,pig4_0394888-0394898_o,,1.6429905,True
4100,0,pig4_0401569-0401579_o,404,1.2757792,True
4101,1,pig4_0401569-0401579_o,396,1.2757792,True
4102,2,pig4_0401569-0401579_o,403,1.2757792,True
4103,3,pig4_0401569-0401579_o,400,1.2757792,True
4104,4,pig4_0401569-0401579_o,400,1.2757792,True
4105,5,pig4_0401569-0401579_o,399,1.2757792,True
4106,6,pig4_0401569-0401579_o,400,1.2757792,True
4107,7,pig4_0401569-0401579_o,404,1.2757792,True
4108,8,pig4_0401569-0401579_o,401,1.2757792,True
4109,9,pig4_0401569-0401579_o,404,1.2757792,True
4110,0,pig4_0402262-0402272_o,573,1.4499656,True
4111,1,pig4_0402262-0402272_o,,1.4499656,True
4112,2,pig4_0402262-0402272_o,,1.4499656,True
4113,3,pig4_0402262-0402272_o,,1.4499656,True
4114,4,pig4_0402262-0402272_o,,1.4499656,True
4115,5,pig4_0402262-0402272_o,570,1.4499656,True
4116,6,pig4_0402262-0402272_o,,1.4499656,True
4117,7,pig4_0402262-0402272_o,,1.4499656,True
4118,8,pig4_0402262-0402272_o,561,1.4499656,True
4119,9,pig4_0402262-0402272_o,562,1.4499656,True
4120,0,pig4_0407062-0407072_o,251,1.43221,True
4121,1,pig4_0407062-0407072_o,250,1.43221,True
4122,2,pig4_0407062-0407072_o,244,1.43221,True
4123,3,pig4_0407062-0407072_o,251,1.43221,True
4124,4,pig4_0407062-0407072_o,253,1.43221,True
4125,5,pig4_0407062-0407072_o,255,1.43221,True
4126,6,pig4_0407062-0407072_o,254,1.43221,True
4127,7,pig4_0407062-0407072_o,250,1.43221,True
4128,8,pig4_0407062-0407072_o,250,1.43221,True
4129,9,pig4_0407062-0407072_o,252,1.43221,True
4130,0,pig4_0407180-0407190_o,,1.493411,True
4131,1,pig4_0407180-0407190_o,,1.493411,True
4132,2,pig4_0407180-0407190_o,,1.493411,True
4133,3,pig4_0407180-0407190_o,196,1.493411,True
4134,4,pig4_0407180-0407190_o,201,1.493411,True
4135,5,pig4_0407180-0407190_o,,1.493411,True
4136,6,pig4_0407180-0407190_o,,1.493411,True
4137,7,pig4_0407180-0407190_o,,1.493411,True
4138,8,pig4_0407180-0407190_o,184,1.493411,True
4139,9,pig4_0407180-0407190_o,195,1.493411,True
4140,0,pig4_0408323-0408333_o,46,1.3767307,True
4141,1,pig4_0408323-0408333_o,48,1.3767307,True
4142,2,pig4_0408323-0408333_o,51,1.3767307,True
4143,3,pig4_0408323-0408333_o,55,1.3767307,True
4144,4,pig4_0408323-0408333_o,51,1.3767307,True
4145,5,pig4_0408323-0408333_o,50,1.3767307,True
4146,6,pig4_0408323-0408333_o,,1.3767307,True
4147,7,pig4_0408323-0408333_o,44,1.3767307,True
4148,8,pig4_0408323-0408333_o,46,1.3767307,True
4149,9,pig4_0408323-0408333_o,,1.3767307,True
4150,0,pig4_0419413-0419423_o,,1.4619893,True
4151,1,pig4_0419413-0419423_o,,1.4619893,True
4152,2,pig4_0419413-0419423_o,,1.4619893,True
4153,3,pig4_0419413-0419423_o,,1.4619893,True
4154,4,pig4_0419413-0419423_o,,1.4619893,True
4155,5,pig4_0419413-0419423_o,,1.4619893,True
4156,6,pig4_0419413-0419423_o,,1.4619893,True
4157,7,pig4_0419413-0419423_o,,1.4619893,True
4158,8,pig4_0419413-0419423_o,26,1.4619893,True
4159,9,pig4_0419413-0419423_o,,1.4619893,True
4160,0,pig4_0419604-0419614_o,,1.5340946,True
4161,1,pig4_0419604-0419614_o,,1.5340946,True
4162,2,pig4_0419604-0419614_o,,1.5340946,True
4163,3,pig4_0419604-0419614_o,,1.5340946,True
4164,4,pig4_0419604-0419614_o,,1.5340946,True
4165,5,pig4_0419604-0419614_o,,1.5340946,True
4166,6,pig4_0419604-0419614_o,,1.5340946,True
4167,7,pig4_0419604-0419614_o,,1.5340946,True
4168,8,pig4_0419604-0419614_o,,1.5340946,True
4169,9,pig4_0419604-0419614_o,,1.5340946,True
4170,0,pig4_0435687-0435697_o,160,1.0488857,True
4171,1,pig4_0435687-0435697_o,161,1.0488857,True
4172,2,pig4_0435687-0435697_o,159,1.0488857,True
4173,3,pig4_0435687-0435697_o,159,1.0488857,True
4174,4,pig4_0435687-0435697_o,163,1.0488857,True
4175,5,pig4_0435687-0435697_o,159,1.0488857,True
4176,6,pig4_0435687-0435697_o,156,1.0488857,True
4177,7,pig4_0435687-0435697_o,160,1.0488857,True
4178,8,pig4_0435687-0435697_o,159,1.0488857,True
4179,9,pig4_0435687-0435697_o,156,1.0488857,True
4180,0,pig4_0435957-0435967_o,165,0.99955416,True
4181,1,pig4_0435957-0435967_o,170,0.99955416,True
4182,2,pig4_0435957-0435967_o,169,0.99955416,True
4183,3,pig4_0435957-0435967_o,165,0.99955416,True
4184,4,pig4_0435957-0435967_o,168,0.99955416,True
4185,5,pig4_0435957-0435967_o,173,0.99955416,True
4186,6,pig4_0435957-0435967_o,170,0.99955416,True
4187,7,pig4_0435957-0435967_o,172,0.99955416,True
4188,8,pig4_0435957-0435967_o,172,0.99955416,True
4189,9,pig4_0435957-0435967_o,168,0.99955416,True
4190,0,pig4_0464560-0464570_o,290,1.5008903,True
4191,1,pig4_0464560-0464570_o,293,1.5008903,True
4192,2,pig4_0464560-0464570_o,293,1.5008903,True
4193,3,pig4_0464560-0464570_o,288,1.5008903,True
4194,4,pig4_0464560-0464570_o,296,1.5008903,True
4195,5,pig4_0464560-0464570_o,293,1.5008903,True
4196,6,pig4_0464560-0464570_o,290,1.5008903,True
4197,7,pig4_0464560-0464570_o,296,1.5008903,True
4198,8,pig4_0464560-0464570_o,300,1.5008903,True
4199,9,pig4_0464560-0464570_o,297,1.5008903,True
4200,0,pig4_0464659-0464669_o,393,1.5449506,True
4201,1,pig4_0464659-0464669_o,387,1.5449506,True
4202,2,pig4_0464659-0464669_o,403,1.5449506,True
4203,3,pig4_0464659-0464669_o,398,1.5449506,True
4204,4,pig4_0464659-0464669_o,396,1.5449506,True
4205,5,pig4_0464659-0464669_o,395,1.5449506,True
4206,6,pig4_0464659-0464669_o,397,1.5449506,True
4207,7,pig4_0464659-0464669_o,397,1.5449506,True
4208,8,pig4_0464659-0464669_o,398,1.5449506,True
4209,9,pig4_0464659-0464669_o,403,1.5449506,True
4210,0,pig4_0487100-0487110_o,172,1.605948,True
4211,1,pig4_0487100-0487110_o,,1.605948,True
4212,2,pig4_0487100-0487110_o,162,1.605948,True
4213,3,pig4_0487100-0487110_o,,1.605948,True
4214,4,pig4_0487100-0487110_o,152,1.605948,True
4215,5,pig4_0487100-0487110_o,,1.605948,True
4216,6,pig4_0487100-0487110_o,,1.605948,True
4217,7,pig4_0487100-0487110_o,,1.605948,True
4218,8,pig4_0487100-0487110_o,,1.605948,True
4219,9,pig4_0487100-0487110_o,,1.605948,True
4220,0,pig4_0487375-0487385_o,,1.6395992,True
4221,1,pig4_0487375-0487385_o,,1.6395992,True
4222,2,pig4_0487375-0487385_o,,1.6395992,True
4223,3,pig4_0487375-0487385_o,,1.6395992,True
4224,4,pig4_0487375-0487385_o,,1.6395992,True
4225,5,pig4_0487375-0487385_o,,1.6395992,True
4226,6,pig4_0487375-0487385_o,,1.6395992,True
4227,7,pig4_0487375-0487385_o,,1.6395992,True
4228,8,pig4_0487375-0487385_o,,1.6395992,True
4229,9,pig4_0487375-0487385_o,,1.6395992,True
4230,0,pig4_0490401-0490411_o,519,1.3731462,True
4231,1,pig4_0490401-0490411_o,519,1.3731462,True
4232,2,pig4_0490401-0490411_o,550,1.3731462,True
4233,3,pig4_0490401-0490411_o,516,1.3731462,True
4234,4,pig4_0490401-0490411_o,,1.3731462,True
4235,5,pig4_0490401-0490411_o,525,1.3731462,True
4236,6,pig4_0490401-0490411_o,516,1.3731462,True
4237,7,pig4_0490401-0490411_o,519,1.3731462,True
4238,8,pig4_0490401-0490411_o,511,1.3731462,True
4239,9,pig4_0490401-0490411_o,509,1.3731462,True
4240,0,pig4_0491104-0491114_r,146,0.8679896,False
4241,1,pig4_0491104-0491114_r,146,0.8679896,False
4242,2,pig4_0491104-0491114_r,147,0.8679896,False
4243,3,pig4_0491104-0491114_r,147,0.8679896,False
4244,4,pig4_0491104-0491114_r,147,0.8679896,False
4245,5,pig4_0491104-0491114_r,147,0.8679896,False
4246,6,pig4_0491104-0491114_r,143,0.8679896,False
4247,7,pig4_0491104-0491114_r,147,0.8679896,False
4248,8,pig4_0491104-0491114_r,145,0.8679896,False
4249,9,pig4_0491104-0491114_r,147,0.8679896,False
4250,0,pig4_0492170-0492180_r,188,0.91661096,False
4251,1,pig4_0492170-0492180_r,188,0.91661096,False
4252,2,pig4_0492170-0492180_r,188,0.91661096,False
4253,3,pig4_0492170-0492180_r,188,0.91661096,False
4254,4,pig4_0492170-0492180_r,190,0.91661096,False
4255,5,pig4_0492170-0492180_r,189,0.91661096,False
4256,6,pig4_0492170-0492180_r,185,0.91661096,False
4257,7,pig4_0492170-0492180_r,187,0.91661096,False
4258,8,pig4_0492170-0492180_r,187,0.91661096,False
4259,9,pig4_0492170-0492180_r,190,0.91661096,False
4260,0,pig4_0493114-0493124_r,198,0.9153027,False
4261,1,pig4_0493114-0493124_r,197,0.9153027,False
4262,2,pig4_0493114-0493124_r,198,0.9153027,False
4263,3,pig4_0493114-0493124_r,197,0.9153027,False
4264,4,pig4_0493114-0493124_r,198,0.9153027,False
4265,5,pig4_0493114-0493124_r,196,0.9153027,False
4266,6,pig4_0493114-0493124_r,196,0.9153027,False
4267,7,pig4_0493114-0493124_r,196,0.9153027,False
4268,8,pig4_0493114-0493124_r,196,0.9153027,False
4269,9,pig4_0493114-0493124_r,195,0.9153027,False
4270,0,pig4_0493295-0493305_r,196,0.90577424,False
4271,1,pig4_0493295-0493305_r,197,0.90577424,False
4272,2,pig4_0493295-0493305_r,194,0.90577424,False
4273,3,pig4_0493295-0493305_r,195,0.90577424,False
4274,4,pig4_0493295-0493305_r,198,0.90577424,False
4275,5,pig4_0493295-0493305_r,199,0.90577424,False
4276,6,pig4_0493295-0493305_r,198,0.90577424,False
4277,7,pig4_0493295-0493305_r,196,0.90577424,False
4278,8,pig4_0493295-0493305_r,199,0.90577424,False
4279,9,pig4_0493295-0493305_r,202,0.90577424,False
4280,0,pig4_0494156-0494166_r,232,0.9423059,False
4281,1,pig4_0494156-0494166_r,232,0.9423059,False
4282,2,pig4_0494156-0494166_r,231,0.9423059,False
4283,3,pig4_0494156-0494166_r,234,0.9423059,False
4284,4,pig4_0494156-0494166_r,230,0.9423059,False
4285,5,pig4_0494156-0494166_r,230,0.9423059,False
4286,6,pig4_0494156-0494166_r,232,0.9423059,False
4287,7,pig4_0494156-0494166_r,233,0.9423059,False
4288,8,pig4_0494156-0494166_r,235,0.9423059,False
4289,9,pig4_0494156-0494166_r,231,0.9423059,False
4290,0,pig4_0495166-0495176_r,178,0.8691112,False
4291,1,pig4_0495166-0495176_r,178,0.8691112,False
4292,2,pig4_0495166-0495176_r,180,0.8691112,False
4293,3,pig4_0495166-0495176_r,179,0.8691112,False
4294,4,pig4_0495166-0495176_r,179,0.8691112,False
4295,5,pig4_0495166-0495176_r,178,0.8691112,False
4296,6,pig4_0495166-0495176_r,177,0.8691112,False
4297,7,pig4_0495166-0495176_r,180,0.8691112,False
4298,8,pig4_0495166-0495176_r,178,0.8691112,False
4299,9,pig4_0495166-0495176_r,178,0.8691112,False
4300,0,pig4_0497382-0497392_r,174,0.8867584,False
4301,1,pig4_0497382-0497392_r,174,0.8867584,False
4302,2,pig4_0497382-0497392_r,174,0.8867584,False
4303,3,pig4_0497382-0497392_r,172,0.8867584,False
4304,4,pig4_0497382-0497392_r,173,0.8867584,False
4305,5,pig4_0497382-0497392_r,174,0.8867584,False
4306,6,pig4_0497382-0497392_r,174,0.8867584,False
4307,7,pig4_0497382-0497392_r,174,0.8867584,False
4308,8,pig4_0497382-0497392_r,174,0.8867584,False
4309,9,pig4_0497382-0497392_r,174,0.8867584,False
4310,0,pig4_0498303-0498313_r,188,0.9630379,False
4311,1,pig4_0498303-0498313_r,188,0.9630379,False
4312,2,pig4_0498303-0498313_r,186,0.9630379,False
4313,3,pig4_0498303-0498313_r,186,0.9630379,False
4314,4,pig4_0498303-0498313_r,187,0.9630379,False
4315,5,pig4_0498303-0498313_r,187,0.9630379,False
4316,6,pig4_0498303-0498313_r,186,0.9630379,False
4317,7,pig4_0498303-0498313_r,187,0.9630379,False
4318,8,pig4_0498303-0498313_r,188,0.9630379,False
4319,9,pig4_0498303-0498313_r,186,0.9630379,False
4320,0,pig4_0499373-0499383_r,188,0.9272034,False
4321,1,pig4_0499373-0499383_r,188,0.9272034,False
4322,2,pig4_0499373-0499383_r,189,0.9272034,False
4323,3,pig4_0499373-0499383_r,188,0.9272034,False
4324,4,pig4_0499373-0499383_r,185,0.9272034,False
4325,5,pig4_0499373-0499383_r,189,0.9272034,False
4326,6,pig4_0499373-0499383_r,188,0.9272034,False
4327,7,pig4_0499373-0499383_r,185,0.9272034,False
4328,8,pig4_0499373-0499383_r,188,0.9272034,False
4329,9,pig4_0499373-0499383_r,188,0.9272034,False
4330,0,pig4_0503546-0503556_r,169,0.9097343,False
4331,1,pig4_0503546-0503556_r,168,0.9097343,False
4332,2,pig4_0503546-0503556_r,171,0.9097343,False
4333,3,pig4_0503546-0503556_r,170,0.9097343,False
4334,4,pig4_0503546-0503556_r,171,0.9097343,False
4335,5,pig4_0503546-0503556_r,170,0.9097343,False
4336,6,pig4_0503546-0503556_r,171,0.9097343,False
4337,7,pig4_0503546-0503556_r,172,0.9097343,False
4338,8,pig4_0503546-0503556_r,167,0.9097343,False
4339,9,pig4_0503546-0503556_r,171,0.9097343,False
4340,0,pig4_0504515-0504525_r,193,1.0016502,False
4341,1,pig4_0504515-0504525_r,190,1.0016502,False
4342,2,pig4_0504515-0504525_r,195,1.0016502,False
4343,3,pig4_0504515-0504525_r,191,1.0016502,False
4344,4,pig4_0504515-0504525_r,193,1.0016502,False
4345,5,pig4_0504515-0504525_r,192,1.0016502,False
4346,6,pig4_0504515-0504525_r,194,1.0016502,False
4347,7,pig4_0504515-0504525_r,193,1.0016502,False
4348,8,pig4_0504515-0504525_r,193,1.0016502,False
4349,9,pig4_0504515-0504525_r,194,1.0016502,False
4350,0,pig4_0505604-0505614_r,173,0.9415887,False
4351,1,pig4_0505604-0505614_r,172,0.9415887,False
4352,2,pig4_0505604-0505614_r,173,0.9415887,False
4353,3,pig4_0505604-0505614_r,173,0.9415887,False
4354,4,pig4_0505604-0505614_r,173,0.9415887,False
4355,5,pig4_0505604-0505614_r,174,0.9415887,False
4356,6,pig4_0505604-0505614_r,174,0.9415887,False
4357,7,pig4_0505604-0505614_r,174,0.9415887,False
4358,8,pig4_0505604-0505614_r,174,0.9415887,False
4359,9,pig4_0505604-0505614_r,174,0.9415887,False
4360,0,pig4_0508407-0508417_r,186,0.9608116,False
